seq,secs,nsecs,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,time
17846,1614000115,589418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.58942
17847,1614000115,649418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.64942
17848,1614000115,709418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.70942
17849,1614000115,769418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.76942
17850,1614000115,829418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.82942
17851,1614000115,889418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.88942
17852,1614000115,949418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.94942
17853,1614000116,9418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.00942
17854,1614000116,69418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.06942
17855,1614000116,129418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.12942
17856,1614000116,189418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.18942
17857,1614000116,249418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.24942
17858,1614000116,316942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.31694
17859,1614000116,376942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.37694
17860,1614000116,436942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.43694
17861,1614000116,496942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.49694
17862,1614000116,556942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.55694
17863,1614000116,616942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.61694
17864,1614000116,676942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.67694
17865,1614000116,736942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.73694
17866,1614000116,796942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.79694
17867,1614000116,856942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.85694
17868,1614000116,916942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.91694
17869,1614000116,976942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000116.97694
17870,1614000117,36942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.03694
17871,1614000117,96942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.09694
17872,1614000117,156942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.15694
17873,1614000117,216942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.21694
17874,1614000117,276942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.27694
17875,1614000117,336942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.33694
17876,1614000117,396942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.39694
17877,1614000117,456942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.45694
17878,1614000117,516942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.51694
17879,1614000117,576942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.57694
17880,1614000117,636942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.63694
17881,1614000117,696942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.69694
17882,1614000117,756942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.75694
17883,1614000117,816942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.81694
17884,1614000117,876942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.87694
17885,1614000117,936942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.93694
17886,1614000117,996942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000117.99694
17887,1614000118,56942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.05694
17888,1614000118,116942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.11694
17889,1614000118,176942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.17694
17890,1614000118,236942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.23694
17891,1614000118,296942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.29694
17892,1614000118,356942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.35694
17893,1614000118,416942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.41694
17894,1614000118,476942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.47694
17895,1614000118,536942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.53694
17896,1614000118,596942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.59694
17897,1614000118,656942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.65694
17898,1614000118,716942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.71694
17899,1614000118,776942987,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.77694
17900,1614000118,829299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.8293
17901,1614000118,889299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.8893
17902,1614000118,949299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000118.9493
17903,1614000119,9299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.0093
17904,1614000119,69299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.0693
17905,1614000119,129299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.1293
17906,1614000119,189299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.1893
17907,1614000119,249299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.2493
17908,1614000119,309299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.3093
17909,1614000119,369299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.3693
17910,1614000119,429299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.4293
17911,1614000119,489299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.4893
17912,1614000119,549299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.5493
17913,1614000119,609299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.6093
17914,1614000119,669299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.6693
17915,1614000119,729299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.7293
17916,1614000119,789299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.7893
17917,1614000119,849299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.8493
17918,1614000119,909299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.9093
17919,1614000119,969299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000119.9693
17920,1614000120,29299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000120.0293
17921,1614000120,89299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000120.0893
17922,1614000120,149299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000120.1493
17923,1614000120,209299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000120.2093
17924,1614000120,269299993,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000120.2693
